1357_at,CPA1
1358_at,CPA2
1359_at,CPA3
135948_at,OR2F2
136_at,ADORA2B
1360_at,CPB1
1361_at,CPB2
1362_at,CPD
1363_at,CPE
1364_at,CLDN4
1365_at,CLDN3
1366_at,CLDN7
1368_at,CPM
1369_at,CPN1
1370_at,CPN2
1371_at,CPOX
1373_at,CPS1
1374_at,CPT1A
1375_at,CPT1B
1376_at,CPT2
1378_at,CR1
137886_at,LOC137886
1380_at,CR2
138046_at,RALYL
138050_at,HGSNAT
1381_at,CRABP1
138162_at,C9orf116
1382_at,CRABP2
1384_at,CRAT
1385_at,CREB1
1386_at,ATF2
1387_at,CREBBP
1388_at,CREBL1
1389_at,CREBL2
1390_at,CREM
139081_at,MAGEC3
1392_at,CRH
1393_at,CRHBP
139322_at,APOOL
1394_at,CRHR1
1395_at,CRHR2
139538_at,VENTXP1
1396_at,CRIP1
1397_at,CRIP2
139748_at,KRT18P44
1398_at,CRK
1399_at,CRKL
14_at,AAMP
140_at,ADORA3
1400_at,CRMP1
1401_at,CRP
1404_at,HAPLN1
140459_at,ASB6
140460_at,ASB7
140461_at,ASB8
140462_at,ASB9
140465_at,MYL6B
140467_at,ZNF358
140545_at,RNF32
140578_at,CHODL
140597_at,TCEAL2
1406_at,CRX
1407_at,CRY1
1408_at,CRY2
140801_at,RPL10L
140803_at,TRPM6
140883_at,ZNF280B
140885_at,SIRPA
140890_at,SFRS12
1409_at,CRYAA
141_at,ADPRH
1410_at,CRYAB
1411_at,CRYBA1
1412_at,CRYBA2
1413_at,CRYBA4
1414_at,CRYBB1
1415_at,CRYBB2
1417_at,CRYBB3
1418_at,CRYGA
1419_at,CRYGB
142_at,PARP1
1420_at,CRYGC
1421_at,CRYGD
142684_at,RAB40A
1428_at,CRYM
1429_at,CRYZ
1431_at,CS
1432_at,MAPK14
1434_at,CSE1L
1435_at,CSF1
1436_at,CSF1R
1437_at,CSF2
1440_at,CSF3
1441_at,CSF3R
1442_at,CSH1
1443_at,CSH2
1444_at,CSHL1
1445_at,CSK
1446_at,CSN1S1
1447_at,CSN2
1448_at,CSN3
1452_at,CSNK1A1
1453_at,CSNK1D
145389_at,SLC38A6
1454_at,CSNK1E
1455_at,CSNK1G2
1456_at,CSNK1G3
1457_at,CSNK2A1
1459_at,CSNK2A2
146_at,ADRA1D
1460_at,CSNK2B
1462_at,VCAN
1463_at,NCAN
1464_at,CSPG4
1465_at,CSRP1
146542_at,ZNF688
146562_at,C16orf71
1466_at,CSRP2
146712_at,B3GNTL1
1468_at,SLC25A10
1469_at,CST1
147_at,ADRA1B
1470_at,CST2
1471_at,CST3
147179_at,WIPF2
1472_at,CST4
1473_at,CST5
147339_at,C18orf25
1474_at,CST6
1475_at,CSTA
1476_at,CSTB
147657_at,ZNF480
1477_at,CSTF1
1478_at,CSTF2
1479_at,CSTF3
147912_at,SIX5
148_at,ADRA1A
148022_at,TICAM1
148066_at,ZNRF4
1482_at,NKX2-5
148229_at,ATP8B3
1486_at,CTBS
1487_at,CTBP1
148753_at,C1orf76
1488_at,CTBP2
1489_at,CTF1
1490_at,CTGF
1491_at,CTH
149111_at,CNIH3
1493_at,CTLA4
1495_at,CTNNA1
1496_at,CTNNA2
149603_at,RNF187
1497_at,CTNS
1499_at,CTNNB1
15_at,AANAT
150_at,ADRA2A
1500_at,CTNND1
150094_at,SNF1LK
1501_at,CTNND2
150160_at,CCT8L2
150244_at,ZDHHC8P
1503_at,CTPS
1506_at,CTRL
150726_at,FBXO41
1508_at,CTSB
1509_at,CTSD
151_at,ADRA2B
1510_at,CTSE
151011_at,151011_at
151050_at,C2orf67
1511_at,CTSG
1512_at,CTSH
1513_at,CTSK
1514_at,CTSL1
1515_at,CTSL2
1519_at,CTSO
151987_at,PPP4R2
152_at,ADRA2C
1520_at,CTSS
152006_at,RNF38
152015_at,ROPN1B
1521_at,CTSW
152185_at,CCDC52
1522_at,CTSZ
1523_at,CUX1
1524_at,CX3CR1
1525_at,CXADR
152559_at,PAQR3
1528_at,CYB5A
153_at,ADRB1
1534_at,CYB561
1535_at,CYBA
1536_at,CYBB
1537_at,CYC1
1538_at,CYLC1
1539_at,CYLC2
154_at,ADRB2
1540_at,CYLD
1543_at,CYP1A1
1544_at,CYP1A2
1545_at,CYP1B1
154661_at,RUNDC3B
154754_at,TRY6
154796_at,AMOT
1548_at,CYP2A6
1549_at,CYP2A7
155_at,ADRB3
155060_at,ZNF783
155066_at,ATP6V0E2
1551_at,CYP3A7
1553_at,CYP2A13
155400_at,NSUN5B
1555_at,CYP2B6
1556_at,CYP2B7P1
1557_at,CYP2C19
1558_at,CYP2C8
1559_at,CYP2C9
156_at,ADRBK1
1562_at,CYP2C18
157_at,ADRBK2
1571_at,CYP2E1
1573_at,CYP2J2
157567_at,ANKRD46
1576_at,CYP3A4
157680_at,VPS13B
1577_at,CYP3A5
1579_at,CYP4A11
157922_at,CAMSAP1
158_at,ADSL
1580_at,CYP4B1
1581_at,CYP7A1
1583_at,CYP11A1
1584_at,CYP11B1
158427_at,C9orf97
1585_at,CYP11B2
158586_at,ZXDB
1586_at,CYP17A1
1587_at,ADAM3A
158747_at,MOSPD2
1588_at,CYP19A1
1589_at,CYP21A2
159_at,ADSS
1591_at,CYP24A1
1592_at,CYP26A1
1593_at,CYP27A1
1594_at,CYP27B1
1595_at,CYP51A1
16_at,AARS
1600_at,DAB1
1601_at,DAB2
1602_at,DACH1
1603_at,DAD1
1604_at,CD55
1605_at,DAG1
160518_at,MGC24039
1606_at,DGKA
1607_at,DGKB
1608_at,DGKG
1609_at,DGKQ
161_at,AP2A2
1610_at,DAO
1611_at,DAP
1612_at,DAPK1
161291_at,TMEM30B
1613_at,DAPK3
1615_at,DARS
1616_at,DAXX
1618_at,DAZL
162_at,AP1B1
1620_at,DBC1
1621_at,DBH
1622_at,DBI
162427_at,FAM134C
1627_at,DBN1
1628_at,DBP
1629_at,DBT
163_at,AP2B1
1630_at,DCC
163131_at,ZNF780B
1632_at,DCI
1633_at,DCK
1634_at,DCN
1635_at,DCTD
1636_at,ACE
1638_at,DCT
1639_at,DCTN1
164_at,AP1G1
1641_at,DCX
1642_at,DDB1
1643_at,DDB2
1644_at,DDC
1645_at,AKR1C1
1646_at,AKR1C2
164656_at,TMPRSS6
1647_at,GADD45A
1649_at,DDIT3
165_at,AEBP1
1650_at,DDOST
1652_at,DDT
1653_at,DDX1
1654_at,DDX3X
1655_at,DDX5
1656_at,DDX6
1657_at,DMXL1
1659_at,DHX8
166_at,AES
1660_at,DHX9
1662_at,DDX10
1663_at,DDX11
1665_at,DHX15
1666_at,DECR1
166647_at,GPR125
1669_at,DEFA4
167_at,CRISP1
1670_at,DEFA5
1671_at,DEFA6
1672_at,DEFB1
167227_at,DCP2
1674_at,DES
1675_at,CFD
1676_at,DFFA
1677_at,DFFB
1678_at,TIMM8A
168544_at,ZNF467
1687_at,DFNA5
1690_at,COCH
169522_at,KCNV2
169611_at,OLFML2A
170679_at,PSORS1C1
170680_at,PSORS1C2
171017_at,ZNF384
171023_at,ASXL1
171392_at,ZNF675
171546_at,C14orf147
171558_at,PTCRA
171586_at,ABHD3
1716_at,DGUOK
1717_at,DHCR7
1718_at,DHCR24
1723_at,DHODH
1725_at,DHPS
1727_at,CYB5R3
1728_at,NQO1
1729_at,DIAPH1
173_at,AFM
1730_at,DIAPH2
1733_at,DIO1
1734_at,DIO2
1735_at,DIO3
1736_at,DKC1
1737_at,DLAT
1738_at,DLD
1739_at,DLG1
174_at,AFP
1740_at,DLG2
1741_at,DLG3
1742_at,DLG4
1743_at,DLST
1746_at,DLX2
1748_at,DLX4
1749_at,DLX5
175_at,AGA
1750_at,DLX6
1755_at,DMBT1
1756_at,DMD
1757_at,SARDH
1758_at,DMP1
1759_at,DNM1
176_at,ACAN
1760_at,DMPK
1761_at,DMRT1
1762_at,DMWD
1763_at,DNA2
177_at,AGER
1770_at,DNAH9
1773_at,DNASE1
1774_at,DNASE1L1
1775_at,DNASE1L2
1776_at,DNASE1L3
1777_at,DNASE2
1778_at,DYNC1H1
178_at,AGL
1780_at,DYNC1I1
1783_at,DYNC1LI2
1785_at,DNM2
1786_at,DNMT1
1787_at,TRDMT1
1788_at,DNMT3A
1789_at,DNMT3B
1791_at,DNTT
1793_at,DOCK1
1794_at,DOCK2
1795_at,DOCK3
1796_at,DOK1
1797_at,DOM3Z
1798_at,DPAGT1
18_at,ABAT
1800_at,DPEP1
1802_at,DPH2
1803_at,DPP4
1804_at,DPP6
1805_at,DPT
1806_at,DPYD
1807_at,DPYS
1808_at,DPYSL2
1809_at,DPYSL3
181_at,AGRP
1810_at,DR1
1811_at,SLC26A3
1812_at,DRD1
1813_at,DRD2
1814_at,DRD3
1815_at,DRD4
1816_at,DRD5
1819_at,DRG2
182_at,JAG1
1820_at,ARID3A
1821_at,DRP2
1822_at,ATN1
1823_at,DSC1
1824_at,DSC2
1825_at,DSC3
1826_at,DSCAM
1827_at,RCAN1
1828_at,DSG1
183_at,AGT
1830_at,DSG3
1831_at,TSC22D3
1832_at,DSP
1833_at,EPYC
1834_at,DSPP
1836_at,SLC26A2
1837_at,DTNA
1838_at,DTNB
1839_at,HBEGF
1841_at,DTYMK
1842_at,ECM2
1843_at,DUSP1
1844_at,DUSP2
1845_at,DUSP3
1846_at,DUSP4
1847_at,DUSP5
1848_at,DUSP6
1849_at,DUSP7
185_at,AGTR1
1850_at,DUSP8
1852_at,DUSP9
1854_at,DUT
1855_at,DVL1
1856_at,DVL2
1857_at,DVL3
1859_at,DYRK1A
186_at,AGTR2
1861_at,TOR1A
1869_at,E2F1
187_at,AGTRL1
1870_at,E2F2
1871_at,E2F3
1874_at,E2F4
1875_at,E2F5
1877_at,E4F1
1880_at,EBI2
1889_at,ECE1
189_at,AGXT
1890_at,TYMP
1891_at,ECH1
1892_at,ECHS1
1893_at,ECM1
1894_at,ECT2
1896_at,EDA
19_at,ABCA1
190_at,NR0B1
1901_at,EDG1
1902_at,LPAR1
1906_at,EDN1
1907_at,EDN2
1908_at,EDN3
1909_at,EDNRA
191_at,AHCY
1910_at,EDNRB
1912_at,PHC2
1917_at,EEF1A2
192286_at,HIGD2A
192666_at,KRT24
192669_at,EIF2C3
192670_at,EIF2C4
192683_at,SCAMP5
1936_at,EEF1D
1938_at,EEF2
1939_at,LGTN
1942_at,EFNA1
1943_at,EFNA2
1944_at,EFNA3
1945_at,EFNA4
1946_at,EFNA5
1947_at,EFNB1
1948_at,EFNB2
1949_at,EFNB3
1950_at,EGF
1951_at,CELSR3
1952_at,CELSR2
1953_at,MEGF6
1954_at,MEGF8
1955_at,MEGF9
1956_at,EGFR
1958_at,EGR1
1959_at,EGR2
196_at,AHR
1960_at,EGR3
1961_at,EGR4
1962_at,EHHADH
1964_at,EIF1AX
196403_at,DTX3
196441_at,CCDC131
1965_at,EIF2S1
196515_at,196515_at
1967_at,EIF2B1
196743_at,PAOX
196752_at,196752_at
1969_at,EPHA2
196993_at,LOC196993
197_at,AHSG
1973_at,EIF4A1
1974_at,EIF4A2
1977_at,EIF4E
1978_at,EIF4EBP1
1979_at,EIF4EBP2
1981_at,EIF4G1
1982_at,EIF4G2
1983_at,EIF5
1984_at,EIF5A
199_at,AIF1
1991_at,ELA2
1992_at,SERPINB1
1993_at,ELAVL2
1994_at,ELAVL1
1995_at,ELAVL3
1996_at,ELAVL4
1997_at,ELF1
199731_at,CADM4
1998_at,ELF2
199870_at,FAM76A
1999_at,ELF3
2_at,A2M
20_at,ABCA2
2000_at,ELF4
200081_at,TXLNA
2001_at,ELF5
2002_at,ELK1
200315_at,APOBEC3A
200316_at,APOBEC3F
2004_at,ELK3
200424_at,TET3
2005_at,ELK4
200576_at,PIP5K3
2006_at,ELN
200734_at,SPRED2
2009_at,EML1
2010_at,EMD
2011_at,MARK2
201134_at,CCDC46
2012_at,EMP1
201254_at,STRA13
2013_at,EMP2
2014_at,EMP3
2015_at,EMR1
201501_at,ZBTB7C
201562_at,PTPLB
2016_at,EMX1
2017_at,CTTN
2018_at,EMX2
2019_at,EN1
202_at,AIM1
2020_at,EN2
2021_at,ENDOG
2022_at,ENG
2023_at,ENO1
202559_at,KHDRBS2
2026_at,ENO2
2027_at,ENO3
2028_at,ENPEP
2029_at,ENSA
203_at,AK1
2030_at,SLC29A1
203068_at,TUBB
203069_at,R3HCC1
2033_at,EP300
2034_at,EPAS1
2035_at,EPB41
2036_at,EPB41L1
2037_at,EPB41L2
2038_at,EPB42
2039_at,EPB49
204_at,AK2
2040_at,STOM
2041_at,EPHA1
2042_at,EPHA3
2043_at,EPHA4
2044_at,EPHA5
2045_at,EPHA7
2047_at,EPHB1
2048_at,EPHB2
204851_at,HIPK1
2049_at,EPHB3
2050_at,EPHB4
2051_at,EPHB6
2052_at,EPHX1
2053_at,EPHX2
2054_at,STX2
2055_at,CLN8
205564_at,SENP5
2056_at,EPO
2057_at,EPOR
2058_at,EPRS
2059_at,EPS8
2060_at,EPS15
2063_at,NR2F6
206358_at,SLC36A1
2064_at,ERBB2
2065_at,ERBB3
2066_at,ERBB4
2067_at,ERCC1
2068_at,ERCC2
2069_at,EREG
207_at,AKT1
2070_at,EYA4
2071_at,ERCC3
2072_at,ERCC4
2073_at,ERCC5
2074_at,ERCC6
2077_at,ERF
2078_at,ERG
2079_at,ERH
208_at,AKT2
2081_at,ERN1
2091_at,FBL
2098_at,ESD
2099_at,ESR1
21_at,ABCA3
210_at,ALAD
2100_at,ESR2
2101_at,ESRRA
2104_at,ESRRG
2107_at,ETF1
2108_at,ETFA
2109_at,ETFB
211_at,ALAS1
2110_at,ETFDH
2113_at,ETS1
2114_at,ETS2
2115_at,ETV1
2116_at,ETV2
2117_at,ETV3
2118_at,ETV4
2119_at,ETV5
212_at,ALAS2
2120_at,ETV6
2121_at,EVC
2122_at,EVI1
2123_at,EVI2A
2124_at,EVI2B
2125_at,EVPL
2128_at,EVX1
213_at,ALB
2130_at,EWSR1
2131_at,EXT1
2132_at,EXT2
2134_at,EXTL1
2135_at,EXTL2
2137_at,EXTL3
2138_at,EYA1
2139_at,EYA2
214_at,ALCAM
2140_at,EYA3
2145_at,EZH1
2146_at,EZH2
2147_at,F2
2149_at,F2R
215_at,ABCD1
2150_at,F2RL1
2151_at,F2RL2
2152_at,F3
2153_at,F5
2155_at,F7
2157_at,F8
2158_at,F9
2159_at,F10
216_at,ALDH1A1
2160_at,F11
2161_at,F12
2162_at,F13A1
2165_at,F13B
2166_at,FAAH
2167_at,FABP4
2168_at,FABP1
2169_at,FABP2
217_at,ALDH2
2170_at,FABP3
2172_at,FABP6
2173_at,FABP7
2175_at,FANCA
2176_at,FANCC
2178_at,FANCE
218_at,ALDH3A1
2180_at,ACSL1
2181_at,ACSL3
2182_at,ACSL4
2184_at,FAH
2185_at,PTK2B
2186_at,BPTF
2188_at,FANCF
2189_at,FANCG
219_at,ALDH1B1
2191_at,FAP
2192_at,FBLN1
2193_at,FARSA
219333_at,USP12
2194_at,FASN
2195_at,FAT
219595_at,PSMAL
2196_at,FAT2
219654_at,C10orf56
2197_at,FAU
2199_at,FBLN2
22_at,ABCB7
220_at,ALDH1A3
2200_at,FBN1
220077_at,LOC220077
2201_at,FBN2
220134_at,C18orf24
2202_at,EFEMP1
2203_at,FBP1
2204_at,FCAR
2205_at,FCER1A
2206_at,MS4A2
2207_at,FCER1G
2208_at,FCER2
221_at,ALDH3B1
221037_at,JMJD1C
221061_at,C10orf38
221092_at,HNRNPUL2
221154_at,EFHA1
2213_at,FCGR2B
221395_at,GPR116
221443_at,C6orf130
2215_at,FCGR3B
221692_at,PHACTR1
2217_at,FCGRT
221749_at,C6orf145
2218_at,FKTN
221823_at,PRPS1L1
221830_at,TWISTNB
2219_at,FCN1
221981_at,THSD7A
222_at,ALDH3B2
2220_at,FCN2
222161_at,DKFZp586I1420
2222_at,FDFT1
222255_at,ATXN7L1
2224_at,FDPS
222487_at,GPR97
222642_at,BZRPL1
222658_at,KCTD20
223_at,ALDH9A1
2230_at,FDX1
223117_at,SEMA3D
2232_at,FDXR
2235_at,FECH
2237_at,FEN1
2239_at,GPC4
224_at,ALDH3A2
2241_at,FER
2242_at,FES
2243_at,FGA
2244_at,FGB
2245_at,FGD1
2246_at,FGF1
2247_at,FGF2
2248_at,FGF3
225_at,ABCD2
2250_at,FGF5
2251_at,FGF6
2252_at,FGF7
2253_at,FGF8
2254_at,FGF9
2257_at,FGF12
2258_at,FGF13
2259_at,FGF14
226_at,ALDOA
2260_at,FGFR1
2261_at,FGFR3
2262_at,GPC5
2263_at,FGFR2
2264_at,FGFR4
2266_at,FGG
2267_at,FGL1
2268_at,FGR
2271_at,FH
2272_at,FHIT
2273_at,FHL1
2274_at,FHL2
2275_at,FHL3
2277_at,FIGF
22794_at,CASC3
22795_at,NID2
22796_at,COG2
22797_at,TFEC
22798_at,LAMB4
2280_at,FKBP1A
22800_at,RRAS2
22802_at,CLCA4
22806_at,IKZF3
22807_at,IKZF2
22808_at,MRAS
22809_at,ATF5
2281_at,FKBP1B
22818_at,COPZ1
22820_at,COPG
22821_at,RASA3
22822_at,PHLDA1
22823_at,MTF2
22824_at,HSPA4L
22826_at,DNAJC8
22827_at,PUF60
22828_at,RBM16
22829_at,NLGN4Y
22832_at,KIAA1009
22834_at,ZNF652
22835_at,ZFP30
22836_at,RHOBTB3
22837_at,COBLL1
22838_at,RNF44
22839_at,DLGAP4
22841_at,RAB11FIP2
22843_at,PPM1E
22844_at,FRMPD1
22845_at,DOLK
22846_at,VASH1
22848_at,AAK1
22849_at,CPEB3
22850_at,ADNP2
22852_at,ANKRD26
22853_at,LMTK2
22856_at,CHSY1
22858_at,ICK
22859_at,LPHN1
2286_at,FKBP2
22861_at,NLRP1
22862_at,FNDC3A
22863_at,KIAA0831
22864_at,R3HDM2
22865_at,SLITRK3
22868_at,FASTKD2
22869_at,ZNF510
2287_at,FKBP3
22870_at,SAPS1
22871_at,NLGN1
22872_at,SEC31A
22873_at,DZIP1
22874_at,PLEKHA6
22875_at,ENPP4
22876_at,INPP5F
22877_at,MLXIP
22878_at,KIAA1012
22879_at,MON1B
2288_at,FKBP4
22880_at,MORC2
22881_at,ANKRD6
22882_at,ZHX2
22883_at,CLSTN1
22884_at,WDR37
22885_at,ABLIM3
22887_at,FOXJ3
22888_at,UBOX5
22889_at,KIAA0907
2289_at,FKBP5
22890_at,ZBTB1
22891_at,ZNF365
22893_at,BAHD1
22894_at,DIS3
22897_at,CEP164
22898_at,DENND3
22899_at,ARHGEF15
229_at,ALDOB
2290_at,FOXG1
22900_at,CARD8
22902_at,RUFY3
22903_at,BTBD3
22904_at,SBNO2
22905_at,EPN2
22906_at,TRAK1
22907_at,DHX30
22908_at,SACM1L
22909_at,MTMR15
22911_at,WDR47
22913_at,RALY
22914_at,KLRK1
22915_at,MMRN1
22916_at,NCBP2
22918_at,CD93
22919_at,MAPRE1
22920_at,KIFAP3
22921_at,MSRB2
22924_at,MAPRE3
22925_at,PLA2R1
22926_at,ATF6
22927_at,HABP4
22928_at,SEPHS2
22929_at,SEPHS1
22930_at,RAB3GAP1
22933_at,SIRT2
22934_at,RPIA
22936_at,ELL2
22937_at,SCAP
22938_at,SNW1
2294_at,FOXF1
22941_at,SHANK2
22943_at,DKK1
22944_at,KIN
22948_at,CCT5
2295_at,FOXF2
22953_at,P2RX2
22954_at,TRIM32
22955_at,SCMH1
2297_at,FOXD1
22974_at,TPX2
22976_at,PAXIP1
22977_at,AKR7A3
22978_at,NT5C2
22980_at,TCF25
22981_at,RP4-691N24.1
22982_at,DIP2C
22983_at,MAST1
22984_at,PDCD11
22985_at,ACIN1
22986_at,SORCS3
22989_at,MYH15
2299_at,FOXI1
22990_at,PCNX
22992_at,FBXL11
22994_at,AZI1
22995_at,CEP152
22996_at,C1orf34
22997_at,IGSF9B
22998_at,LIMCH1
22999_at,RIMS1
23_at,ABCF1
230_at,ALDOC
2300_at,FOXL1
23001_at,WDFY3
23002_at,DAAM1
23005_at,MAPKBP1
23007_at,PLCH1
23008_at,KIAA0265
2301_at,FOXE3
23011_at,RAB21
23012_at,STK38L
23013_at,SPEN
23014_at,FBXO21
23015_at,GOLGA8A
23016_at,EXOSC7
23017_at,FAIM2
23019_at,CNOT1
2302_at,FOXJ1
23020_at,ASCC3L1
23022_at,PALLD
23023_at,TMCC1
23024_at,PDZRN3
23025_at,UNC13A
23026_at,MYO16
23028_at,AOF2
23029_at,RBM34
2303_at,FOXC2
23030_at,JMJD2B
23031_at,MAST3
23032_at,USP33
23033_at,DOPEY1
23034_at,SAMD4A
23035_at,PHLPPL
23036_at,ZNF292
23037_at,PDZD2
23038_at,WDTC1
23039_at,XPO7
2304_at,FOXE1
23040_at,MYT1L
23041_at,MON2
23042_at,PDXDC1
23043_at,TNIK
23046_at,KIF21B
23047_at,PDS5B
23048_at,FNBP1
23049_at,SMG1
2305_at,FOXM1
23051_at,ZHX3
23052_at,ENDOD1
23053_at,KIAA0913
23054_at,NCOA6
23057_at,NMNAT2
23059_at,CLUAP1
2306_at,FOXD2
23060_at,ZNF609
23061_at,TBC1D9B
23062_at,GGA2
23063_at,WAPAL
23064_at,SETX
23065_at,KIAA0090
23066_at,CAND2
23067_at,SETD1B
23070_at,KIAA0082
23071_at,TXNDC4
23072_at,HECW1
23074_at,UHRF1BP1L
23075_at,SWAP70
23076_at,RRP1B
23077_at,MYCBP2
23078_at,KIAA0564
2308_at,FOXO1
23080_at,KIAA0241
23081_at,JMJD2C
23082_at,PPRC1
23085_at,ERC1
23086_at,EXPH5
23089_at,PEG10
2309_at,FOXO3
23090_at,ZNF423
23091_at,ZC3H13
23092_at,ARHGAP26
23093_at,TTLL5
23094_at,SIPA1L3
23095_at,KIF1B
23096_at,IQSEC2
23097_at,CDC2L6
23098_at,SARM1
23099_at,ZBTB43
231_at,AKR1B1
23101_at,MCF2L2
23102_at,TBC1D2B
23105_at,FSTL4
23107_at,MRPS27
23108_at,GARNL4
23109_at,DDN
23111_at,SPG20
23112_at,TNRC6B
23113_at,PARC
23114_at,NFASC
23116_at,KIAA0423
23118_at,MAP3K7IP2
23119_at,HIC2
2312_at,FLG
23120_at,ATP10B
23122_at,CLASP2
23125_at,CAMTA2
23126_at,POGZ
23127_at,GLT25D2
23129_at,PLXND1
2313_at,FLI1
23130_at,ATG2A
23131_at,GPATCH8
23132_at,RAD54L2
23133_at,PHF8
23135_at,JMJD3
23136_at,EPB41L3
23137_at,SMC5
23138_at,N4BP3
23139_at,MAST2
2314_at,FLII
23140_at,ZZEF1
23141_at,ANKLE2
23142_at,DCUN1D4
23143_at,LRCH1
23144_at,ZC3H3
23148_at,NACAD
23149_at,FCHO1
2315_at,MLANA
23150_at,FRMD4B
23151_at,GRAMD4
23152_at,CIC
23154_at,NCDN
23155_at,CLCC1
23157_at,23157_at
23158_at,TBC1D9
2316_at,FLNA
23161_at,SNX13
23162_at,MAPK8IP3
23163_at,GGA3
23164_at,M-RIP
23165_at,NUP205
23166_at,STAB1
23167_at,EFR3A
23168_at,RTF1
23169_at,SLC35D1
2317_at,FLNB
23170_at,TTLL12
23171_at,GPD1L
23172_at,KIAA0157
23173_at,METAP1
23174_at,ZCCHC14
23175_at,LPIN1
23177_at,CEP68
23178_at,PASK
23179_at,RGL1
2318_at,FLNC
23180_at,RFTN1
23185_at,LARP5
23187_at,PHLDB1
23189_at,KANK1
2319_at,FLOT2
23190_at,UBXD2
23191_at,CYFIP1
23192_at,ATG4B
23193_at,GANAB
23194_at,FBXL7
23196_at,FAM120A
23197_at,UBXD8
23198_at,PSME4
23199_at,KIAA0182
23200_at,ATP11B
23203_at,PMPCA
23204_at,ARL6IP1
23205_at,ACSBG1
23207_at,PLEKHM2
23208_at,SYT11
23209_at,MLC1
23210_at,JMJD6
23211_at,ZC3H4
23212_at,RRS1
23213_at,SULF1
23214_at,XPO6
23215_at,BAT2D1
23216_at,TBC1D1
23217_at,ZFR2
23218_at,NBEAL2
23219_at,FBXO28
2322_at,FLT3
23220_at,DTX4
23221_at,RHOBTB2
23223_at,RRP12
23224_at,SYNE2
23225_at,NUP210
23228_at,PLCL2
23229_at,ARHGEF9
2323_at,FLT3LG
23230_at,VPS13A
23231_at,KIAA0746
23232_at,TBC1D12
23236_at,PLCB1
23237_at,ARC
23239_at,PHLPP
2324_at,FLT4
23240_at,KIAA0922
23242_at,COBL
23243_at,ANKRD28
23244_at,PDS5A
23245_at,ASTN2
23247_at,KIAA0556
23248_at,KIAA0460
23250_at,ATP11A
23251_at,KIAA1024
23252_at,OTUD3
23253_at,ANKRD12
23254_at,RP1-21O18.1
23256_at,SCFD1
23258_at,RAB6IP1
2326_at,FMO1
23261_at,CAMTA1
23262_at,HISPPD1
23264_at,ZC3H7B
23265_at,EXOC7
23266_at,LPHN2
23269_at,MGA
2327_at,FMO2
23270_at,TSPYL4
23271_at,CAMSAP1L1
23272_at,C3orf63
23273_at,23273_at
23274_at,CLEC16A
23275_at,POFUT2
23276_at,KLHL18
23277_at,KIAA0664
23279_at,NUP160
2328_at,FMO3
23281_at,KIAA0774
23283_at,CSTF2T
23284_at,LPHN3
23286_at,WWC1
23287_at,AGTPBP1
23288_at,IQCE
2329_at,FMO4
23291_at,FBXW11
23293_at,SMG6
23294_at,ANKS1A
23295_at,MGRN1
23299_at,BICD2
2330_at,FMO5
23300_at,ATMIN
23301_at,EHBP1
23302_at,WSCD1
23303_at,KIF13B
23304_at,UBR2
23305_at,ACSL6
23306_at,TMEM194
23307_at,FKBP15
23308_at,ICOSLG
23309_at,SIN3B
2331_at,FMOD
23310_at,NCAPD3
23313_at,C22orf9
23314_at,SATB2
23315_at,SLC9A8
23316_at,CUX2
23317_at,DNAJC13
23318_at,ZCCHC11
2332_at,FMR1
23321_at,TRIM2
23322_at,RPGRIP1L
23324_at,MAN2B2
23325_at,KIAA1033
23326_at,USP22
23327_at,NEDD4L
23328_at,SASH1
23329_at,TBC1D30
23331_at,TTC28
23332_at,CLASP1
23333_at,DPY19L1
23334_at,KIAA0467
23335_at,WDR7
23336_at,DMN
23338_at,PHF15
23339_at,VPS39
2334_at,AFF2
23341_at,DNAJC16
23344_at,FAM62A
23345_at,SYNE1
23347_at,SMCHD1
23348_at,DOCK9
23349_at,KIAA1045
2335_at,FN1
23350_at,SR140
23351_at,KIAA0323
23352_at,UBR4
23353_at,UNC84A
23354_at,KIAA0841
23355_at,VPS8
23357_at,ANGEL1
23358_at,USP24
23360_at,FNBP4
23361_at,ZNF629
23362_at,PSD3
23363_at,OBSL1
23365_at,ARHGEF12
23366_at,KIAA0895
23367_at,LARP1
23368_at,PPP1R13B
23369_at,PUM2
23370_at,ARHGEF18
23371_at,TENC1
23373_at,CRTC1
23376_at,KIAA0776
23378_at,KIAA0409
23379_at,KIAA0947
23380_at,SRGAP2
23381_at,SMG5
23382_at,AHCYL2
23383_at,KIAA0892
23384_at,SPECC1L
23385_at,NCSTN
23386_at,NUDCD3
23387_at,KIAA0999
23389_at,MED13L
2339_at,FNTA
23390_at,ZDHHC17
23392_at,KIAA0368
23394_at,ADNP
23395_at,LARS2
23396_at,PIP5K1C
23397_at,NCAPH
23398_at,PPWD1
23399_at,DULLARD
23400_at,ATP13A2
23401_at,FRAT2
23403_at,FBXO46
23404_at,EXOSC2
23405_at,DICER1
23406_at,COTL1
23408_at,SIRT5
23409_at,SIRT4
23410_at,SIRT3
23411_at,SIRT1
23412_at,COMMD3
23413_at,FREQ
23414_at,ZFPM2
23415_at,KCNH4
23417_at,MLYCD
23418_at,CRB1
2342_at,FNTB
23421_at,ITGB3BP
23423_at,TMED3
23424_at,TDRD7
23426_at,GRIP1
23428_at,SLC7A8
23429_at,RYBP
23430_at,TPSD1
23431_at,AP4E1
23432_at,GPR161
