109 	 38 	 0.36083400 	 1.00000000 	 0.82456140 	 0.78125000 	 0.72881356
110 	 41 	 0.28995623 	 1.00000000 	 0.73684211 	 0.81250000 	 0.66101695
111 	 37 	 0.63461797 	 1.00000000 	 0.91228070 	 0.84375000 	 0.67796610
112 	 37 	 0.40225582 	 1.00000000 	 0.82456140 	 0.81250000 	 0.79661017
113 	 37 	 0.53669688 	 1.00000000 	 0.80701754 	 0.75000000 	 0.69491525
114 	 38 	 0.54274301 	 1.00000000 	 0.87719298 	 0.75000000 	 0.69491525
115 	 36 	 0.43614679 	 1.00000000 	 0.82456140 	 0.78125000 	 0.69491525
116 	 37 	 0.55505068 	 1.00000000 	 0.87719298 	 0.71875000 	 0.81355932
117 	 38 	 0.37786957 	 1.00000000 	 0.85964912 	 0.87500000 	 0.81355932
118 	 39 	 0.59555305 	 1.00000000 	 0.85964912 	 0.71875000 	 0.61016949
119 	 36 	 0.40513241 	 1.00000000 	 0.82456140 	 0.78125000 	 0.72881356
120 	 40 	 0.49576736 	 1.00000000 	 0.89473684 	 0.78125000 	 0.86440678
121 	 42 	 0.46485931 	 1.00000000 	 0.84210526 	 0.84375000 	 0.79661017
122 	 36 	 0.52915536 	 1.00000000 	 0.75438596 	 0.78125000 	 0.84745763
123 	 38 	 1.28954021 	 1.00000000 	 0.91228070 	 0.84375000 	 0.72881356
124 	 35 	 0.70380547 	 1.00000000 	 0.80701754 	 0.81250000 	 0.66101695
125 	 37 	 0.37188590 	 1.00000000 	 0.87719298 	 0.78125000 	 0.66101695
126 	 37 	 0.41045599 	 1.00000000 	 0.84210526 	 0.78125000 	 0.71186441
127 	 34 	 0.57422418 	 1.00000000 	 0.82456140 	 0.65625000 	 0.79661017
128 	 36 	 0.32375754 	 1.00000000 	 0.87719298 	 0.87500000 	 0.74576271
129 	 33 	 0.50648718 	 1.00000000 	 0.84210526 	 0.75000000 	 0.77966102
130 	 40 	 0.40786267 	 1.00000000 	 0.80701754 	 0.78125000 	 0.54237288
131 	 39 	 0.39798864 	 1.00000000 	 0.82456140 	 0.90625000 	 0.61016949
132 	 38 	 0.70012043 	 1.00000000 	 0.82456140 	 0.84375000 	 0.74576271
133 	 37 	 0.86079888 	 1.00000000 	 0.75438596 	 0.75000000 	 0.71186441
134 	 37 	 0.75144357 	 1.00000000 	 0.82456140 	 0.84375000 	 0.67796610
135 	 41 	 0.45661346 	 1.00000000 	 0.89473684 	 0.84375000 	 0.69491525
136 	 39 	 0.34124316 	 1.00000000 	 0.77192982 	 0.81250000 	 0.62711864
137 	 37 	 0.54605112 	 1.00000000 	 0.84210526 	 0.87500000 	 0.74576271
138 	 35 	 0.58308938 	 1.00000000 	 0.91228070 	 0.87500000 	 0.67796610
139 	 38 	 0.53983214 	 1.00000000 	 0.84210526 	 0.87500000 	 0.74576271
140 	 40 	 0.63334844 	 1.00000000 	 0.89473684 	 0.81250000 	 0.74576271
141 	 38 	 0.69683822 	 1.00000000 	 0.77192982 	 0.87500000 	 0.77966102
142 	 37 	 0.56443546 	 1.00000000 	 0.78947368 	 0.84375000 	 0.67796610
143 	 39 	 0.74247082 	 1.00000000 	 0.77192982 	 0.78125000 	 0.69491525
144 	 38 	 0.41479293 	 1.00000000 	 0.78947368 	 0.81250000 	 0.64406780
145 	 39 	 0.69024859 	 1.00000000 	 0.84210526 	 0.81250000 	 0.71186441
146 	 38 	 0.56699354 	 1.00000000 	 0.82456140 	 0.87500000 	 0.76271186
147 	 38 	 0.51979357 	 1.00000000 	 0.84210526 	 0.78125000 	 0.66101695
148 	 37 	 0.43317528 	 1.00000000 	 0.80701754 	 0.59375000 	 0.76271186
149 	 36 	 0.69406018 	 1.00000000 	 0.80701754 	 0.71875000 	 0.76271186
150 	 38 	 0.43314103 	 1.00000000 	 0.75438596 	 0.96875000 	 0.71186441
151 	 38 	 0.65848819 	 1.00000000 	 0.94736842 	 0.65625000 	 0.57627119
152 	 38 	 0.51482194 	 1.00000000 	 0.85964912 	 0.68750000 	 0.77966102
153 	 39 	 0.56692658 	 1.00000000 	 0.78947368 	 0.78125000 	 0.61016949
154 	 38 	 0.52019316 	 1.00000000 	 0.73684211 	 0.78125000 	 0.66101695
155 	 37 	 0.73558420 	 1.00000000 	 0.87719298 	 0.78125000 	 0.74576271
156 	 36 	 0.55249819 	 1.00000000 	 0.89473684 	 0.78125000 	 0.67796610
157 	 41 	 0.70879594 	 1.00000000 	 0.71929825 	 0.90625000 	 0.61016949
158 	 43 	 0.81977344 	 1.00000000 	 0.77192982 	 0.71875000 	 0.74576271
159 	 42 	 0.47279719 	 1.00000000 	 0.63157895 	 0.59375000 	 0.67796610
160 	 41 	 0.59917410 	 1.00000000 	 0.71929825 	 0.78125000 	 0.84745763
161 	 39 	 1.03189917 	 1.00000000 	 0.70175439 	 0.90625000 	 0.79661017
162 	 40 	 0.48235888 	 1.00000000 	 0.80701754 	 0.75000000 	 0.72881356
163 	 36 	 0.68020219 	 1.00000000 	 0.75438596 	 0.84375000 	 0.74576271
164 	 40 	 0.57116030 	 1.00000000 	 0.82456140 	 0.71875000 	 0.74576271
165 	 40 	 0.79815097 	 1.00000000 	 0.85964912 	 0.75000000 	 0.77966102
166 	 40 	 0.64211918 	 1.00000000 	 0.80701754 	 0.93750000 	 0.84745763
167 	 39 	 0.77516457 	 1.00000000 	 0.73684211 	 0.81250000 	 0.67796610
168 	 39 	 0.59362773 	 1.00000000 	 0.73684211 	 0.68750000 	 0.76271186
169 	 38 	 0.94760022 	 1.00000000 	 0.77192982 	 0.84375000 	 0.57627119
170 	 37 	 0.75046497 	 1.00000000 	 0.87719298 	 0.87500000 	 0.71186441
171 	 40 	 0.62344213 	 1.00000000 	 0.77192982 	 0.65625000 	 0.50847458
172 	 39 	 0.83245245 	 1.00000000 	 0.64912281 	 0.78125000 	 0.54237288
173 	 40 	 0.58749387 	 1.00000000 	 0.85964912 	 0.78125000 	 0.66101695
174 	 41 	 0.69785948 	 1.00000000 	 0.71929825 	 0.75000000 	 0.74576271
175 	 39 	 1.08796765 	 1.00000000 	 0.77192982 	 0.75000000 	 0.76271186
176 	 39 	 0.98835549 	 1.00000000 	 0.71929825 	 0.75000000 	 0.61016949
177 	 39 	 0.85495470 	 1.00000000 	 0.77192982 	 0.68750000 	 0.66101695
178 	 39 	 0.60140444 	 1.00000000 	 0.80701754 	 0.75000000 	 0.64406780
179 	 40 	 0.99921984 	 1.00000000 	 0.80701754 	 0.68750000 	 0.67796610
180 	 38 	 0.48200846 	 1.00000000 	 0.68421053 	 0.71875000 	 0.76271186
181 	 40 	 0.82778709 	 1.00000000 	 0.80701754 	 0.68750000 	 0.66101695
182 	 39 	 0.63776176 	 1.00000000 	 0.78947368 	 0.75000000 	 0.72881356
183 	 40 	 0.92365865 	 1.00000000 	 0.78947368 	 0.84375000 	 0.64406780
184 	 41 	 1.31505095 	 1.00000000 	 0.82456140 	 0.81250000 	 0.66101695
185 	 38 	 1.14078686 	 1.00000000 	 0.77192982 	 0.68750000 	 0.72881356
186 	 41 	 0.68550663 	 1.00000000 	 0.87719298 	 0.78125000 	 0.69491525
187 	 41 	 0.80357761 	 1.00000000 	 0.82456140 	 0.78125000 	 0.71186441
188 	 40 	 0.48601504 	 1.00000000 	 0.66666667 	 0.78125000 	 0.61016949
189 	 41 	 0.62404749 	 1.00000000 	 0.85964912 	 0.62500000 	 0.66101695
190 	 44 	 0.94467053 	 1.00000000 	 0.75438596 	 0.75000000 	 0.69491525
191 	 39 	 1.37185669 	 1.00000000 	 0.63157895 	 0.84375000 	 0.66101695
192 	 42 	 0.64977945 	 1.00000000 	 0.89473684 	 0.65625000 	 0.71186441
193 	 43 	 0.84687265 	 1.00000000 	 0.73684211 	 0.75000000 	 0.69491525
194 	 41 	 0.69337587 	 1.00000000 	 0.78947368 	 0.75000000 	 0.67796610
195 	 43 	 0.70342958 	 1.00000000 	 0.80701754 	 0.81250000 	 0.69491525
196 	 43 	 0.91148886 	 1.00000000 	 0.66666667 	 0.71875000 	 0.72881356
197 	 41 	 1.03570763 	 1.00000000 	 0.85964912 	 0.81250000 	 0.74576271
198 	 41 	 1.13707694 	 1.00000000 	 0.77192982 	 0.78125000 	 0.66101695
199 	 43 	 0.70119940 	 1.00000000 	 0.85964912 	 0.81250000 	 0.69491525
200 	 42 	 0.88289176 	 1.00000000 	 0.71929825 	 0.65625000 	 0.76271186
201 	 42 	 1.32587010 	 1.00000000 	 0.71929825 	 0.59375000 	 0.69491525
202 	 40 	 1.11101859 	 1.00000000 	 0.82456140 	 0.56250000 	 0.77966102
203 	 44 	 0.64937533 	 1.00000000 	 0.73684211 	 0.65625000 	 0.57627119
204 	 41 	 0.62946979 	 1.00000000 	 0.85964912 	 0.65625000 	 0.57627119
205 	 43 	 1.33009827 	 1.00000000 	 0.82456140 	 0.81250000 	 0.49152542
206 	 41 	 0.80947209 	 1.00000000 	 0.77192982 	 0.68750000 	 0.64406780
207 	 42 	 0.79633310 	 1.00000000 	 0.66666667 	 0.59375000 	 0.66101695
208 	 39 	 1.20588399 	 1.00000000 	 0.70175439 	 0.71875000 	 0.57627119
209 	 44 	 1.07822852 	 1.00000000 	 0.78947368 	 0.62500000 	 0.67796610
210 	 44 	 0.61652097 	 1.00000000 	 0.80701754 	 0.71875000 	 0.62711864
211 	 42 	 1.21778022 	 1.00000000 	 0.77192982 	 0.71875000 	 0.62711864
212 	 42 	 0.77966441 	 1.00000000 	 0.63157895 	 0.75000000 	 0.62711864
213 	 42 	 1.70123832 	 1.00000000 	 0.66666667 	 0.65625000 	 0.66101695
214 	 38 	 0.82482157 	 0.98039216 	 0.71929825 	 0.71875000 	 0.66101695
215 	 38 	 0.60518262 	 0.98039216 	 0.61403509 	 0.62500000 	 0.47457627
216 	 42 	 0.90053390 	 0.98039216 	 0.70175439 	 0.50000000 	 0.62711864
217 	 38 	 0.82083297 	 0.98039216 	 0.73684211 	 0.78125000 	 0.72881356
218 	 39 	 1.09735881 	 0.98039216 	 0.64912281 	 0.65625000 	 0.64406780
219 	 40 	 0.78961230 	 0.98039216 	 0.73684211 	 0.75000000 	 0.59322034
220 	 40 	 0.85606692 	 0.98039216 	 0.80701754 	 0.81250000 	 0.66101695
221 	 41 	 0.97741647 	 0.98039216 	 0.70175439 	 0.68750000 	 0.57627119
222 	 43 	 0.64043000 	 0.98039216 	 0.82456140 	 0.56250000 	 0.64406780
223 	 41 	 0.97779074 	 0.98039216 	 0.77192982 	 0.71875000 	 0.69491525
224 	 40 	 0.55868024 	 0.98039216 	 0.77192982 	 0.78125000 	 0.69491525
225 	 40 	 0.73960273 	 0.98039216 	 0.61403509 	 0.68750000 	 0.54237288
226 	 41 	 0.93420125 	 0.98039216 	 0.66666667 	 0.59375000 	 0.64406780
227 	 42 	 0.75205378 	 0.98039216 	 0.66666667 	 0.93750000 	 0.61016949
228 	 41 	 0.86683419 	 0.98039216 	 0.73684211 	 0.59375000 	 0.71186441
229 	 39 	 0.55779693 	 0.98039216 	 0.80701754 	 0.68750000 	 0.61016949
230 	 36 	 1.00532965 	 0.96078431 	 0.77192982 	 0.59375000 	 0.66101695
231 	 40 	 0.64375040 	 0.96078431 	 0.78947368 	 0.46875000 	 0.62711864
232 	 37 	 0.67136298 	 0.96078431 	 0.71929825 	 0.62500000 	 0.64406780
233 	 39 	 0.59287815 	 0.96078431 	 0.89473684 	 0.81250000 	 0.66101695
234 	 35 	 1.28157053 	 0.94117647 	 0.89473684 	 0.96875000 	 0.76271186
235 	 36 	 0.66421244 	 0.96078431 	 0.77192982 	 0.78125000 	 0.71186441
236 	 33 	 0.79761362 	 0.94117647 	 0.73684211 	 0.62500000 	 0.61016949
237 	 33 	 0.91464927 	 0.94117647 	 0.64912281 	 0.65625000 	 0.59322034
238 	 32 	 0.53158135 	 0.92156863 	 0.78947368 	 0.65625000 	 0.61016949
239 	 32 	 0.67018143 	 0.92156863 	 0.84210526 	 0.68750000 	 0.67796610
240 	 33 	 0.59362700 	 0.96078431 	 0.68421053 	 0.81250000 	 0.64406780
241 	 34 	 0.66591926 	 0.94117647 	 0.82456140 	 0.62500000 	 0.52542373
242 	 33 	 0.86379368 	 0.92156863 	 0.71929825 	 0.68750000 	 0.64406780
243 	 35 	 0.56973460 	 0.92156863 	 0.57894737 	 0.75000000 	 0.62711864
244 	 38 	 0.52225677 	 0.92156863 	 0.68421053 	 0.65625000 	 0.69491525
245 	 36 	 1.02204819 	 0.94117647 	 0.75438596 	 0.75000000 	 0.49152542
246 	 36 	 1.01375825 	 0.92156863 	 0.77192982 	 0.65625000 	 0.52542373
247 	 36 	 1.01732938 	 0.96078431 	 0.77192982 	 0.68750000 	 0.57627119
248 	 33 	 0.51324902 	 0.90196078 	 0.75438596 	 0.59375000 	 0.54237288
249 	 37 	 0.75322318 	 0.92156863 	 0.78947368 	 0.59375000 	 0.62711864
250 	 35 	 0.75526396 	 0.90196078 	 0.73684211 	 0.71875000 	 0.62711864
251 	 37 	 1.01822322 	 0.92156863 	 0.66666667 	 0.71875000 	 0.66101695
252 	 35 	 0.58339561 	 0.90196078 	 0.78947368 	 0.81250000 	 0.72881356
253 	 33 	 0.66778252 	 0.88235294 	 0.80701754 	 0.84375000 	 0.57627119
254 	 32 	 1.30594026 	 0.90196078 	 0.61403509 	 0.71875000 	 0.55932203
255 	 33 	 0.46496470 	 0.90196078 	 0.70175439 	 0.68750000 	 0.61016949
256 	 37 	 0.44268963 	 0.90196078 	 0.80701754 	 0.81250000 	 0.72881356
257 	 33 	 0.57753076 	 0.92156863 	 0.75438596 	 0.81250000 	 0.66101695
258 	 33 	 0.53481429 	 0.92156863 	 0.66666667 	 0.62500000 	 0.64406780
259 	 33 	 0.59197897 	 0.90196078 	 0.78947368 	 0.59375000 	 0.71186441
260 	 36 	 0.50516534 	 0.90196078 	 0.80701754 	 0.84375000 	 0.66101695
261 	 35 	 1.68868021 	 0.92156863 	 0.56140351 	 0.68750000 	 0.71186441
262 	 34 	 0.82325695 	 0.92156863 	 0.70175439 	 0.62500000 	 0.66101695
263 	 33 	 0.45487937 	 0.88235294 	 0.73684211 	 0.59375000 	 0.55932203
264 	 33 	 0.97736688 	 0.92156863 	 0.78947368 	 0.75000000 	 0.52542373
265 	 33 	 1.21453991 	 0.90196078 	 0.61403509 	 0.56250000 	 0.54237288
266 	 37 	 0.49699455 	 0.90196078 	 0.75438596 	 0.59375000 	 0.57627119
267 	 35 	 0.78773060 	 0.90196078 	 0.56140351 	 0.65625000 	 0.57627119
268 	 31 	 0.77291878 	 0.90196078 	 0.68421053 	 0.71875000 	 0.72881356
269 	 34 	 0.65772069 	 0.88235294 	 0.57894737 	 0.59375000 	 0.54237288
270 	 34 	 0.57352463 	 0.90196078 	 0.66666667 	 0.65625000 	 0.62711864
271 	 37 	 0.95019297 	 0.92156863 	 0.77192982 	 0.71875000 	 0.57627119
272 	 33 	 0.51428998 	 0.90196078 	 0.61403509 	 0.71875000 	 0.55932203
273 	 33 	 0.66866320 	 0.88235294 	 0.57894737 	 0.75000000 	 0.62711864
274 	 35 	 0.61104157 	 0.90196078 	 0.77192982 	 0.78125000 	 0.62711864
275 	 35 	 0.78976854 	 0.86274510 	 0.68421053 	 0.71875000 	 0.59322034
276 	 33 	 0.87075142 	 0.90196078 	 0.77192982 	 0.68750000 	 0.67796610
277 	 32 	 0.86257475 	 0.90196078 	 0.66666667 	 0.59375000 	 0.66101695
278 	 30 	 0.42226493 	 0.86274510 	 0.78947368 	 0.78125000 	 0.55932203
279 	 31 	 0.43794320 	 0.84313725 	 0.84210526 	 0.81250000 	 0.67796610
280 	 32 	 0.66656970 	 0.86274510 	 0.68421053 	 0.81250000 	 0.79661017
281 	 31 	 0.76303594 	 0.84313725 	 0.66666667 	 0.50000000 	 0.55932203
282 	 31 	 0.44750133 	 0.86274510 	 0.73684211 	 0.78125000 	 0.71186441
283 	 32 	 0.67779581 	 0.86274510 	 0.63157895 	 0.78125000 	 0.64406780
284 	 29 	 0.72669684 	 0.86274510 	 0.61403509 	 0.62500000 	 0.59322034
285 	 30 	 0.46521859 	 0.84313725 	 0.68421053 	 0.65625000 	 0.62711864
286 	 30 	 0.41819256 	 0.84313725 	 0.73684211 	 0.59375000 	 0.69491525
287 	 30 	 1.44189121 	 0.88235294 	 0.73684211 	 0.75000000 	 0.54237288
288 	 29 	 0.45866300 	 0.88235294 	 0.75438596 	 0.78125000 	 0.66101695
289 	 34 	 0.44841888 	 0.88235294 	 0.71929825 	 0.78125000 	 0.67796610
290 	 32 	 0.63687967 	 0.86274510 	 0.66666667 	 0.78125000 	 0.57627119
291 	 29 	 0.48290703 	 0.82352941 	 0.66666667 	 0.65625000 	 0.57627119
292 	 32 	 0.82466465 	 0.84313725 	 0.66666667 	 0.84375000 	 0.59322034
293 	 30 	 0.75958446 	 0.88235294 	 0.66666667 	 0.68750000 	 0.57627119
294 	 28 	 0.71288219 	 0.86274510 	 0.73684211 	 0.75000000 	 0.69491525
295 	 27 	 0.56647970 	 0.86274510 	 0.64912281 	 0.68750000 	 0.54237288
296 	 28 	 0.65941237 	 0.84313725 	 0.68421053 	 0.56250000 	 0.66101695
297 	 27 	 0.55675254 	 0.84313725 	 0.63157895 	 0.68750000 	 0.71186441
298 	 27 	 0.58007870 	 0.80392157 	 0.66666667 	 0.75000000 	 0.54237288
299 	 26 	 0.81526730 	 0.80392157 	 0.75438596 	 0.71875000 	 0.66101695
300 	 28 	 0.34997261 	 0.80392157 	 0.73684211 	 0.56250000 	 0.66101695
301 	 28 	 0.74306480 	 0.80392157 	 0.59649123 	 0.65625000 	 0.62711864
302 	 27 	 0.69159156 	 0.84313725 	 0.63157895 	 0.68750000 	 0.66101695
303 	 27 	 0.83118667 	 0.84313725 	 0.70175439 	 0.68750000 	 0.67796610
304 	 27 	 0.56315927 	 0.84313725 	 0.68421053 	 0.81250000 	 0.67796610
