101 	 30 	 0.27112161 	 1.00000000 	 0.89261745
102 	 30 	 0.40336784 	 1.00000000 	 0.67114094
103 	 30 	 0.28929638 	 1.00000000 	 0.83892617
104 	 30 	 0.37142657 	 1.00000000 	 0.89261745
105 	 30 	 0.45345111 	 1.00000000 	 0.83221477
106 	 30 	 0.45787271 	 1.00000000 	 0.82550336
107 	 30 	 0.28804916 	 1.00000000 	 0.87248322
108 	 28 	 0.41722467 	 1.00000000 	 0.84563758
109 	 30 	 0.34708078 	 1.00000000 	 0.86577181
110 	 29 	 0.39559572 	 1.00000000 	 0.85234899
111 	 28 	 0.34402680 	 1.00000000 	 0.89261745
112 	 29 	 0.31041837 	 1.00000000 	 0.92617450
113 	 30 	 0.40807363 	 1.00000000 	 0.91946309
114 	 30 	 0.39795111 	 1.00000000 	 0.91946309
115 	 29 	 0.47522381 	 1.00000000 	 0.87248322
116 	 28 	 0.37623998 	 1.00000000 	 0.77181208
117 	 30 	 0.32846308 	 1.00000000 	 0.79865772
118 	 30 	 0.51133632 	 1.00000000 	 0.85234899
119 	 29 	 0.41616958 	 1.00000000 	 0.88590604
120 	 30 	 0.36166674 	 1.00000000 	 0.87248322
121 	 31 	 0.52773095 	 1.00000000 	 0.89261745
122 	 32 	 0.42103418 	 1.00000000 	 0.81879195
123 	 29 	 0.34832651 	 1.00000000 	 0.82550336
124 	 32 	 0.54277914 	 1.00000000 	 0.82550336
125 	 30 	 0.77622478 	 1.00000000 	 0.83221477
126 	 31 	 0.46488313 	 1.00000000 	 0.86577181
127 	 30 	 0.51072158 	 1.00000000 	 0.77181208
128 	 31 	 0.43918753 	 1.00000000 	 0.92617450
129 	 29 	 0.55867989 	 1.00000000 	 0.71140940
130 	 30 	 0.43313476 	 1.00000000 	 0.86577181
131 	 30 	 0.46522985 	 1.00000000 	 0.71140940
132 	 29 	 0.55507164 	 1.00000000 	 0.89932886
133 	 30 	 0.68670293 	 1.00000000 	 0.77181208
134 	 29 	 0.53348852 	 1.00000000 	 0.83221477
135 	 31 	 0.47840240 	 1.00000000 	 0.75838926
136 	 30 	 0.58367199 	 1.00000000 	 0.91275168
137 	 32 	 0.53437987 	 1.00000000 	 0.89261745
138 	 30 	 0.48430362 	 1.00000000 	 0.83892617
139 	 30 	 0.51865975 	 1.00000000 	 0.87248322
140 	 31 	 0.35579626 	 1.00000000 	 0.80536913
141 	 29 	 0.46746265 	 1.00000000 	 0.89261745
142 	 29 	 0.46084481 	 1.00000000 	 0.83221477
143 	 29 	 0.41761235 	 1.00000000 	 0.75838926
144 	 30 	 0.53108668 	 1.00000000 	 0.74496644
145 	 30 	 0.57386574 	 1.00000000 	 0.85906040
146 	 30 	 0.45270425 	 1.00000000 	 0.83892617
147 	 30 	 0.58369075 	 1.00000000 	 0.89261745
148 	 29 	 0.49524086 	 1.00000000 	 0.74496644
149 	 29 	 0.67200085 	 1.00000000 	 0.69127517
150 	 29 	 0.59448688 	 1.00000000 	 0.75167785
151 	 31 	 0.76071827 	 1.00000000 	 0.78523490
152 	 29 	 0.52798599 	 1.00000000 	 0.79865772
153 	 30 	 0.78717891 	 1.00000000 	 0.80536913
154 	 30 	 0.55719106 	 1.00000000 	 0.77852349
155 	 31 	 0.55607179 	 1.00000000 	 0.73154362
156 	 30 	 0.50068887 	 1.00000000 	 0.67114094
157 	 29 	 0.53449572 	 1.00000000 	 0.86577181
158 	 29 	 0.41880450 	 1.00000000 	 0.55033557
159 	 30 	 0.54057444 	 1.00000000 	 0.73825503
160 	 30 	 0.58908078 	 1.00000000 	 0.75838926
161 	 29 	 0.81088122 	 1.00000000 	 0.84563758
162 	 30 	 0.53981429 	 1.00000000 	 0.78523490
163 	 30 	 0.39725236 	 1.00000000 	 0.74496644
164 	 30 	 0.44393897 	 1.00000000 	 0.79865772
165 	 29 	 0.47166642 	 1.00000000 	 0.79194631
166 	 30 	 0.73837622 	 1.00000000 	 0.63758389
167 	 31 	 0.70693648 	 1.00000000 	 0.73825503
168 	 31 	 0.54433356 	 1.00000000 	 0.79194631
169 	 31 	 0.54476917 	 1.00000000 	 0.69798658
170 	 31 	 0.44160273 	 1.00000000 	 0.83221477
171 	 30 	 0.66417794 	 1.00000000 	 0.82550336
172 	 31 	 0.50887454 	 1.00000000 	 0.76510067
173 	 30 	 0.55709566 	 1.00000000 	 0.77852349
174 	 31 	 0.55513318 	 1.00000000 	 0.80536913
175 	 29 	 0.58308751 	 1.00000000 	 0.86577181
176 	 31 	 0.62703764 	 1.00000000 	 0.82550336
177 	 30 	 0.55632420 	 1.00000000 	 0.77852349
178 	 29 	 0.84084398 	 1.00000000 	 0.59060403
179 	 30 	 0.79571844 	 1.00000000 	 0.46979866
180 	 29 	 0.74281196 	 1.00000000 	 0.83221477
181 	 30 	 0.71276389 	 1.00000000 	 0.65100671
182 	 30 	 0.85166073 	 1.00000000 	 0.78523490
183 	 33 	 0.60276834 	 1.00000000 	 0.78523490
184 	 31 	 0.78564366 	 1.00000000 	 0.67785235
185 	 31 	 0.73465493 	 1.00000000 	 0.87248322
186 	 29 	 0.81420521 	 1.00000000 	 0.76510067
187 	 31 	 0.64074738 	 1.00000000 	 0.72483221
188 	 31 	 0.55814995 	 1.00000000 	 0.84563758
189 	 31 	 0.62721700 	 1.00000000 	 0.78523490
190 	 31 	 0.59291867 	 1.00000000 	 0.74496644
191 	 31 	 0.62321990 	 1.00000000 	 0.72483221
192 	 31 	 0.51453714 	 1.00000000 	 0.89932886
193 	 29 	 0.61862135 	 1.00000000 	 0.91275168
194 	 31 	 0.72027823 	 1.00000000 	 0.73154362
195 	 31 	 0.53548535 	 1.00000000 	 0.84563758
196 	 30 	 0.63392969 	 1.00000000 	 0.81208054
197 	 31 	 0.66609542 	 1.00000000 	 0.75838926
198 	 30 	 0.56206785 	 1.00000000 	 0.73825503
199 	 30 	 0.52238280 	 1.00000000 	 0.67785235
200 	 30 	 0.69908245 	 1.00000000 	 0.87248322
201 	 31 	 0.95482874 	 1.00000000 	 0.73154362
202 	 30 	 0.68289592 	 1.00000000 	 0.73825503
203 	 30 	 0.86289057 	 1.00000000 	 0.70469799
204 	 31 	 0.55784349 	 1.00000000 	 0.81879195
205 	 31 	 0.69508088 	 1.00000000 	 0.64429530
206 	 30 	 0.80568365 	 1.00000000 	 0.73154362
207 	 31 	 0.90741815 	 1.00000000 	 0.79865772
208 	 31 	 0.89928637 	 1.00000000 	 0.73154362
209 	 31 	 0.65055289 	 1.00000000 	 0.78523490
210 	 30 	 0.60952328 	 1.00000000 	 0.85234899
211 	 31 	 0.74150571 	 1.00000000 	 0.77181208
212 	 30 	 0.84863400 	 1.00000000 	 0.67114094
213 	 30 	 0.48224783 	 1.00000000 	 0.77852349
214 	 30 	 0.56325007 	 1.00000000 	 0.79865772
215 	 29 	 0.61683132 	 1.00000000 	 0.64429530
216 	 29 	 0.95567356 	 1.00000000 	 0.75838926
217 	 31 	 0.83076696 	 1.00000000 	 0.75167785
218 	 30 	 0.93459151 	 1.00000000 	 0.75167785
219 	 30 	 0.87377027 	 1.00000000 	 0.84563758
220 	 31 	 0.68748468 	 1.00000000 	 0.83221477
221 	 30 	 1.05669419 	 1.00000000 	 0.79194631
222 	 31 	 0.78600775 	 1.00000000 	 0.73154362
223 	 31 	 1.01003552 	 1.00000000 	 0.77852349
224 	 32 	 0.85119192 	 1.00000000 	 0.77852349
225 	 31 	 0.78986728 	 1.00000000 	 0.78523490
226 	 31 	 0.54181271 	 1.00000000 	 0.78523490
227 	 31 	 0.82222899 	 1.00000000 	 0.71812081
228 	 31 	 0.98210197 	 1.00000000 	 0.69127517
229 	 30 	 1.50601886 	 1.00000000 	 0.63758389
230 	 31 	 0.72855813 	 1.00000000 	 0.68456376
231 	 31 	 0.88034252 	 1.00000000 	 0.57718121
232 	 29 	 0.90168028 	 1.00000000 	 0.78523490
233 	 31 	 1.00663487 	 1.00000000 	 0.84563758
234 	 31 	 0.88299198 	 1.00000000 	 0.60402685
235 	 28 	 0.94769607 	 1.00000000 	 0.57046980
236 	 31 	 1.47455214 	 1.00000000 	 0.62416107
237 	 31 	 1.01062275 	 1.00000000 	 0.73825503
238 	 30 	 0.99595933 	 1.00000000 	 0.65771812
239 	 29 	 0.70123717 	 0.93750000 	 0.67114094
240 	 29 	 0.69841471 	 0.96875000 	 0.72483221
241 	 28 	 0.53313640 	 0.93750000 	 0.81208054
242 	 28 	 0.39299334 	 0.96875000 	 0.78523490
243 	 27 	 0.71238111 	 0.96875000 	 0.60402685
244 	 28 	 0.38314436 	 0.93750000 	 0.74496644
245 	 28 	 0.42224255 	 0.93750000 	 0.79865772
246 	 27 	 0.54487470 	 0.90625000 	 0.65100671
247 	 27 	 0.93285626 	 0.93750000 	 0.73154362
248 	 27 	 0.39572653 	 0.90625000 	 0.71140940
249 	 28 	 0.52403361 	 0.93750000 	 0.73154362
250 	 28 	 0.56095461 	 0.93750000 	 0.63087248
251 	 26 	 0.67271069 	 0.96875000 	 0.80536913
252 	 28 	 0.71135112 	 0.90625000 	 0.77181208
253 	 27 	 0.52639957 	 0.93750000 	 0.70469799
254 	 26 	 0.49729030 	 0.90625000 	 0.69127517
255 	 28 	 0.51762298 	 0.93750000 	 0.74496644
256 	 28 	 0.57536841 	 0.93750000 	 0.76510067
257 	 27 	 0.58740042 	 0.90625000 	 0.67114094
258 	 27 	 0.72351901 	 0.93750000 	 0.65100671
259 	 27 	 0.73908847 	 0.93750000 	 0.73825503
260 	 27 	 0.57745444 	 0.93750000 	 0.82550336
261 	 27 	 0.51793920 	 0.90625000 	 0.81208054
262 	 27 	 0.37043434 	 0.90625000 	 0.71812081
263 	 27 	 0.43950704 	 0.93750000 	 0.85234899
264 	 27 	 0.39392097 	 0.90625000 	 0.83221477
265 	 28 	 0.39573362 	 0.93750000 	 0.75167785
266 	 27 	 0.53666366 	 0.93750000 	 0.83892617
267 	 27 	 0.47295329 	 0.93750000 	 0.78523490
268 	 27 	 0.45675343 	 0.90625000 	 0.67785235
269 	 27 	 0.84133470 	 0.93750000 	 0.71140940
270 	 27 	 0.69299068 	 0.90625000 	 0.85906040
271 	 27 	 0.53491915 	 0.93750000 	 0.88590604
272 	 27 	 0.59065326 	 0.87500000 	 0.79865772
273 	 27 	 0.58445128 	 0.96875000 	 0.73825503
274 	 27 	 0.49652485 	 0.93750000 	 0.71812081
275 	 27 	 0.51439967 	 0.93750000 	 0.67785235
276 	 27 	 0.44420128 	 0.90625000 	 0.88590604
277 	 26 	 0.96246454 	 0.93750000 	 0.61744966
278 	 27 	 0.53861134 	 0.90625000 	 0.78523490
279 	 27 	 0.53362812 	 0.90625000 	 0.75167785
280 	 27 	 0.74311934 	 0.90625000 	 0.77852349
281 	 27 	 0.78597425 	 0.90625000 	 0.82550336
282 	 27 	 0.78779287 	 0.93750000 	 0.69798658
283 	 27 	 0.40585165 	 0.90625000 	 0.75167785
284 	 27 	 0.68961015 	 0.93750000 	 0.74496644
285 	 27 	 0.45133138 	 0.93750000 	 0.68456376
286 	 27 	 0.51227800 	 0.90625000 	 0.73154362
287 	 27 	 0.57632358 	 0.90625000 	 0.68456376
288 	 27 	 0.57111219 	 0.87500000 	 0.83221477
289 	 27 	 0.45562328 	 0.93750000 	 0.75167785
290 	 27 	 0.41141637 	 0.90625000 	 0.79194631
291 	 27 	 0.66530557 	 0.87500000 	 0.70469799
292 	 28 	 0.61786513 	 0.90625000 	 0.81879195
293 	 27 	 0.74879059 	 0.93750000 	 0.59731544
294 	 27 	 0.63935070 	 0.87500000 	 0.68456376
295 	 28 	 0.81868882 	 0.87500000 	 0.70469799
296 	 26 	 0.60196812 	 0.93750000 	 0.71140940
297 	 27 	 0.54069992 	 0.87500000 	 0.63758389
298 	 27 	 0.97642628 	 0.90625000 	 0.72483221
299 	 25 	 0.57841491 	 0.90625000 	 0.83892617
300 	 27 	 0.49930953 	 0.90625000 	 0.71812081
301 	 27 	 0.75396882 	 0.93750000 	 0.62416107
302 	 27 	 0.51541593 	 0.87500000 	 0.69798658
303 	 27 	 0.52985280 	 0.93750000 	 0.61744966
304 	 27 	 0.54746599 	 0.90625000 	 0.71812081
305 	 27 	 0.57608659 	 0.90625000 	 0.61073826
306 	 28 	 1.01139851 	 0.90625000 	 0.58389262
307 	 28 	 0.68092007 	 0.93750000 	 0.65771812
308 	 27 	 0.69317691 	 0.93750000 	 0.75838926
309 	 27 	 0.69540423 	 0.90625000 	 0.76510067
310 	 27 	 0.87463444 	 0.87500000 	 0.68456376
311 	 27 	 0.92054702 	 0.93750000 	 0.77181208
312 	 27 	 0.58336691 	 0.90625000 	 0.86577181
313 	 27 	 0.52543087 	 0.87500000 	 0.77181208
314 	 27 	 0.50120075 	 0.87500000 	 0.78523490
315 	 27 	 1.23481558 	 0.93750000 	 0.79865772
316 	 27 	 0.68237908 	 0.87500000 	 0.65771812
317 	 27 	 0.67864574 	 0.87500000 	 0.61744966
318 	 27 	 0.93165999 	 0.87500000 	 0.73825503
319 	 27 	 1.05385131 	 0.93750000 	 0.79194631
320 	 27 	 0.67067622 	 0.90625000 	 0.71140940
321 	 27 	 0.61531152 	 0.90625000 	 0.65771812
322 	 27 	 0.74659752 	 0.90625000 	 0.57718121
323 	 27 	 0.63664619 	 0.90625000 	 0.81208054
324 	 27 	 0.67070166 	 0.93750000 	 0.73825503
325 	 27 	 0.61149196 	 0.87500000 	 0.75167785
326 	 27 	 0.56268891 	 0.87500000 	 0.48322148
327 	 26 	 0.66693991 	 0.84375000 	 0.53691275
328 	 26 	 0.75097675 	 0.90625000 	 0.77852349
329 	 26 	 0.73392544 	 0.90625000 	 0.81208054
330 	 26 	 0.98371744 	 0.87500000 	 0.66442953
331 	 26 	 1.15308800 	 0.87500000 	 0.70469799
332 	 27 	 0.59132079 	 0.87500000 	 0.64429530
333 	 26 	 0.72963764 	 0.87500000 	 0.69798658
334 	 26 	 1.54098273 	 0.87500000 	 0.71812081
335 	 26 	 0.79423535 	 0.90625000 	 0.66442953
336 	 26 	 0.61060331 	 0.87500000 	 0.75167785
337 	 27 	 0.57370446 	 0.90625000 	 0.80536913
338 	 25 	 0.48283090 	 0.87500000 	 0.63087248
339 	 23 	 0.68591135 	 0.81250000 	 0.77181208
340 	 24 	 0.67538401 	 0.84375000 	 0.68456376
341 	 24 	 0.65174921 	 0.81250000 	 0.68456376
342 	 24 	 0.54379476 	 0.87500000 	 0.67785235
343 	 24 	 0.76835571 	 0.84375000 	 0.81879195
344 	 25 	 0.70854801 	 0.84375000 	 0.71812081
345 	 23 	 0.47972512 	 0.87500000 	 0.73825503
346 	 24 	 0.53700689 	 0.84375000 	 0.78523490
347 	 24 	 0.84042362 	 0.84375000 	 0.70469799
348 	 25 	 0.58682411 	 0.84375000 	 0.85234899
349 	 24 	 0.54240299 	 0.84375000 	 0.70469799
350 	 24 	 0.51192155 	 0.84375000 	 0.80536913
351 	 25 	 0.76883897 	 0.84375000 	 0.74496644
352 	 24 	 0.94803269 	 0.84375000 	 0.73154362
353 	 26 	 0.61443617 	 0.84375000 	 0.69127517
354 	 24 	 0.83291129 	 0.84375000 	 0.79194631
355 	 25 	 0.67438382 	 0.87500000 	 0.82550336
356 	 25 	 0.53583761 	 0.84375000 	 0.76510067
357 	 25 	 1.05944763 	 0.87500000 	 0.81879195
358 	 25 	 0.80820783 	 0.81250000 	 0.65771812
359 	 24 	 1.00913827 	 0.84375000 	 0.72483221
360 	 26 	 1.08013930 	 0.87500000 	 0.78523490
361 	 25 	 0.52574590 	 0.81250000 	 0.84563758
362 	 24 	 0.51892247 	 0.81250000 	 0.82550336
363 	 23 	 0.45195043 	 0.81250000 	 0.79865772
364 	 23 	 0.61292606 	 0.81250000 	 0.71140940
365 	 22 	 0.67156068 	 0.81250000 	 0.78523490
366 	 24 	 0.62393534 	 0.81250000 	 0.85906040
367 	 23 	 0.85927957 	 0.81250000 	 0.83221477
368 	 23 	 0.76492531 	 0.81250000 	 0.84563758
369 	 22 	 0.58811934 	 0.81250000 	 0.73154362
370 	 24 	 0.52625386 	 0.84375000 	 0.77181208
371 	 25 	 0.81343262 	 0.81250000 	 0.74496644
372 	 23 	 0.70067522 	 0.78125000 	 0.87248322
373 	 25 	 0.63331554 	 0.81250000 	 0.78523490
374 	 24 	 0.74093181 	 0.81250000 	 0.78523490
375 	 22 	 0.61160673 	 0.81250000 	 0.75838926
376 	 22 	 0.74144983 	 0.81250000 	 0.79865772
377 	 23 	 0.59264340 	 0.81250000 	 0.81879195
378 	 22 	 0.83715314 	 0.81250000 	 0.74496644
379 	 23 	 0.44438264 	 0.78125000 	 0.61073826
380 	 24 	 0.59752863 	 0.81250000 	 0.85234899
381 	 21 	 0.69437053 	 0.78125000 	 0.78523490
382 	 20 	 0.64101534 	 0.81250000 	 0.74496644
383 	 20 	 0.72383148 	 0.78125000 	 0.71140940
384 	 22 	 0.50200506 	 0.71875000 	 0.69798658
385 	 19 	 0.45248994 	 0.75000000 	 0.71812081
386 	 20 	 1.09450385 	 0.78125000 	 0.71812081
387 	 23 	 0.83909068 	 0.75000000 	 0.83892617
388 	 19 	 0.72996745 	 0.78125000 	 0.53020134
389 	 21 	 0.66141827 	 0.81250000 	 0.83221477
390 	 20 	 0.46011780 	 0.78125000 	 0.55704698
391 	 20 	 0.64202303 	 0.78125000 	 0.53691275
392 	 20 	 0.79136655 	 0.71875000 	 0.57718121
393 	 20 	 0.77423038 	 0.75000000 	 0.78523490
394 	 20 	 0.69417631 	 0.78125000 	 0.65100671
395 	 19 	 1.15354594 	 0.81250000 	 0.55704698
396 	 19 	 0.49063338 	 0.75000000 	 0.57718121
397 	 19 	 0.84560068 	 0.81250000 	 0.61744966
398 	 20 	 0.55089927 	 0.75000000 	 0.64429530
399 	 20 	 1.06425217 	 0.75000000 	 0.71140940
400 	 19 	 0.73900637 	 0.78125000 	 0.60402685
401 	 20 	 0.79651800 	 0.75000000 	 0.48322148
402 	 19 	 0.77760239 	 0.71875000 	 0.64429530
403 	 19 	 0.76059798 	 0.71875000 	 0.55704698
404 	 19 	 0.81186907 	 0.65625000 	 0.65771812
405 	 19 	 0.77680225 	 0.75000000 	 0.48993289
406 	 18 	 0.80864739 	 0.78125000 	 0.51677852
407 	 17 	 0.60168764 	 0.75000000 	 0.76510067
408 	 18 	 0.50549629 	 0.71875000 	 0.87248322
409 	 18 	 1.00771065 	 0.75000000 	 0.78523490
410 	 17 	 0.47643677 	 0.71875000 	 0.81879195
411 	 16 	 0.57253788 	 0.71875000 	 0.72483221
412 	 17 	 0.34344838 	 0.65625000 	 0.79865772
413 	 17 	 0.35627806 	 0.71875000 	 0.89261745
414 	 17 	 0.28840832 	 0.68750000 	 0.91946309
415 	 18 	 0.34453120 	 0.68750000 	 0.85906040
416 	 17 	 0.43787495 	 0.68750000 	 0.91946309
417 	 17 	 0.36936109 	 0.68750000 	 0.87248322
418 	 19 	 0.43048622 	 0.68750000 	 0.87919463
419 	 17 	 0.31928225 	 0.68750000 	 0.85234899
420 	 17 	 0.30466381 	 0.68750000 	 0.89261745
421 	 18 	 0.39598305 	 0.68750000 	 0.92617450
422 	 17 	 0.38794721 	 0.68750000 	 0.91275168
423 	 17 	 0.25192385 	 0.68750000 	 0.90604027
424 	 18 	 0.26656929 	 0.68750000 	 0.87248322
425 	 18 	 0.51663109 	 0.68750000 	 0.90604027
426 	 19 	 0.32687725 	 0.68750000 	 0.89261745
427 	 17 	 0.21339402 	 0.68750000 	 0.92617450
428 	 19 	 0.33498523 	 0.68750000 	 0.89932886
429 	 18 	 0.41657031 	 0.68750000 	 0.88590604
430 	 15 	 0.39475555 	 0.68750000 	 0.87919463
431 	 17 	 0.31895662 	 0.65625000 	 0.89932886
432 	 17 	 0.24011829 	 0.68750000 	 0.89932886
433 	 17 	 0.26021134 	 0.68750000 	 0.87919463
434 	 17 	 0.24061176 	 0.68750000 	 0.90604027
435 	 16 	 0.45745587 	 0.65625000 	 0.89261745
436 	 17 	 0.37724124 	 0.68750000 	 0.88590604
437 	 17 	 0.33270161 	 0.65625000 	 0.91275168
438 	 17 	 0.57805740 	 0.68750000 	 0.89932886
439 	 16 	 0.28281022 	 0.65625000 	 0.87248322
440 	 17 	 0.46049037 	 0.68750000 	 0.89261745
441 	 17 	 0.46436081 	 0.68750000 	 0.89932886
442 	 17 	 0.37411001 	 0.65625000 	 0.81208054
443 	 15 	 0.52847545 	 0.65625000 	 0.86577181
444 	 16 	 0.60389315 	 0.68750000 	 0.83892617
445 	 15 	 0.51119264 	 0.68750000 	 0.83221477
446 	 14 	 0.43284149 	 0.65625000 	 0.89261745
447 	 18 	 0.40009521 	 0.65625000 	 0.91275168
448 	 15 	 0.35308804 	 0.65625000 	 0.89261745
449 	 16 	 0.50038723 	 0.65625000 	 0.87919463
450 	 15 	 0.48086017 	 0.65625000 	 0.90604027
451 	 15 	 0.58892000 	 0.65625000 	 0.88590604
452 	 15 	 0.60380207 	 0.65625000 	 0.87919463
453 	 17 	 0.58803327 	 0.65625000 	 0.89261745
454 	 14 	 0.30776810 	 0.65625000 	 0.87919463
455 	 17 	 0.53846431 	 0.65625000 	 0.86577181
456 	 15 	 0.45056057 	 0.65625000 	 0.89261745
457 	 14 	 0.74322022 	 0.62500000 	 0.85234899
458 	 14 	 0.53739949 	 0.65625000 	 0.89261745
459 	 15 	 0.44350003 	 0.59375000 	 0.89932886
460 	 14 	 0.45132246 	 0.62500000 	 0.88590604
461 	 11 	 0.37243082 	 0.62500000 	 0.89261745
462 	 12 	 0.24632603 	 0.59375000 	 0.88590604
463 	 14 	 0.42393247 	 0.62500000 	 0.89932886
464 	 8 	 0.36657270 	 0.59375000 	 0.89932886
465 	 9 	 0.19902759 	 0.56250000 	 0.89932886
466 	 8 	 0.20414118 	 0.53125000 	 0.89261745
